model,actual_w,predicted_w
Linijinė regresija,677.9933333333333,1518.9905963198426
Linijinė regresija,719.875,1365.5712816436453
Linijinė regresija,410.0,1265.0529808744077
Linijinė regresija,165.82857143,553.3036503677513
Linijinė regresija,0.0,286.07028245912534
Linijinė regresija,73.06666666666666,578.6820242598269
Linijinė regresija,0.0,330.010719245317
Linijinė regresija,0.0,387.97252951960127
Linijinė regresija,0.0,515.323205349513
Linijinė regresija,0.0,355.6432146140496
Linijinė regresija,0.0,324.8566377115394
Linijinė regresija,0.0,513.0767876447308
Linijinė regresija,0.0,211.56959975318296
Linijinė regresija,0.0,249.0646485492607
Linijinė regresija,0.0,181.16158883431763
Linijinė regresija,0.0,0.0
Linijinė regresija,0.0,149.41788397839537
Linijinė regresija,0.0,0.0
Linijinė regresija,0.0,173.21859526207936
Linijinė regresija,0.0,0.0
Linijinė regresija,0.0,395.24241396268644
Linijinė regresija,0.0,0.0
Linijinė regresija,0.0,604.7038098404728
Linijinė regresija,0.0,76.59944194592845
Linijinė regresija,0.0,185.86537229957776
Linijinė regresija,0.0,734.0026381769267
Linijinė regresija,0.0,300.661576765121
Linijinė regresija,0.0,830.500351271322
Linijinė regresija,0.0,817.0988560232099
Linijinė regresija,0.0,363.7467052824368
Linijinė regresija,0.0,155.62855375224262
Linijinė regresija,0.0,714.1888924145851
Linijinė regresija,0.0,626.210340974535
Linijinė regresija,0.0,0.4592721749750126
Linijinė regresija,0.0,346.45929574360434
Linijinė regresija,0.0,588.8314871465782
Linijinė regresija,0.0,591.9661189587396
Linijinė regresija,0.0,559.4023565425132
Linijinė regresija,0.0,512.2213955986272
Linijinė regresija,0.0,551.5023030756211
Linijinė regresija,0.0,230.24486558763874
Linijinė regresija,0.0,443.66667381256684
Linijinė regresija,0.0,268.97518504556956
Linijinė regresija,0.0,413.7873024605133
Linijinė regresija,0.0,127.1593995740377
Linijinė regresija,0.0,562.0601464032852
Random Forest,2571.3660712,2341.9578922614924
Random Forest,3272.904285714286,3041.5180375024297
Random Forest,3155.8571428,2924.4418405121887
Random Forest,3230.220476190476,2999.6250416344537
Random Forest,2307.667142857143,2138.4168142857134
Random Forest,4351.6089286,4054.0005957772587
Random Forest,5576.7678571,5203.310553041106
Random Forest,2230.937142857143,1937.5567785725143
Random Forest,6234.8428573,5404.7507839852815
Random Forest,3808.256666666666,3286.951790503051
Random Forest,6517.8875,5865.8794155472
Random Forest,4838.996666666667,4227.745364896405
Random Forest,7359.1142858,6461.083729789259
Random Forest,7710.232857142857,7056.1866619007615
Random Forest,11546.167142857144,9735.36184047209
Random Forest,8189.85,7524.59403925587
Random Forest,9038.5857145,8185.80084757906
Random Forest,10053.16238095238,9138.95719524446
Random Forest,9610.5607143,8716.360923226004
Random Forest,6093.970476190476,5743.088919071692
Random Forest,7513.511428571429,6207.362748815949
Random Forest,10287.6714286,9379.178289900461
Random Forest,11091.9714286,10060.49721965179
Random Forest,9578.859523809524,8755.752748826317
Random Forest,12068.0660714,10924.095212496004
Random Forest,10442.330952380951,8104.33479702382
Random Forest,12320.907143,11342.888161904628
Random Forest,11066.210952380952,9018.356059518348
Random Forest,12771.4357142,11784.511437467792
Random Forest,12330.866666666669,10894.76481484074
Random Forest,15504.9285714,14355.146380930244
Random Forest,12728.820952380953,10164.782439284432
Random Forest,16784.8607143,15804.17965121082
Random Forest,14260.659523809523,12342.074644046692
Random Forest,14807.346666666666,11509.635713372569
Random Forest,15787.1125,14708.10448926886
Random Forest,15431.141428571427,14052.551060712207
Random Forest,17764.0821428,16297.224092271137
Random Forest,19972.9375002,19075.853638060376
Random Forest,0.0,15793.77994642049
Random Forest,19207.2392858,17581.74932440134
Random Forest,1287.876923076923,10550.009903581364
Random Forest,17050.2160714,16304.799788664413
Random Forest,10503.893333333332,9640.000811320022
Random Forest,12529.1107142,10563.281931560054
Random Forest,12645.2,11908.473219039914
Random Forest,10550.829047619049,10241.653098803099
Random Forest,14581.6714284,13848.350146958439
Random Forest,15706.0875,13762.035070794762
Random Forest,10189.84,9677.142877401731
Random Forest,10412.4285715,10435.518677409078
Random Forest,11460.853333333333,11107.848350002985
Random Forest,13812.7107143,12200.54516547133
Random Forest,14075.18,11607.87788571433
Random Forest,14541.3357143,13756.78931743626
Random Forest,11098.72,10753.971251755307
Random Forest,20225.8785719,16642.719470824977
Random Forest,10877.139523809525,9250.97602261325
Random Forest,22239.7392857,18228.32531493822
Random Forest,7362.432380952381,6871.593780350776
Random Forest,13308.830357,13176.015877901618
Random Forest,5339.171904761904,4958.976673803449
Random Forest,8154.379999999999,7629.147576224045
Random Forest,15944.3071429,14289.913955960865
Random Forest,13594.1071429,12729.305160519354
Random Forest,12330.726666666667,11077.47930474246
Random Forest,15428.0410715,13441.065619832132
Random Forest,7258.408571428571,6355.8886702369455
Random Forest,13658.9732142,12526.6103514859
Random Forest,9340.470952380952,7187.279883269623
Random Forest,10372.2375,10395.325019635568
Random Forest,6398.164761904762,5523.066133968926
Random Forest,3808.846666666667,3464.20266904726
Random Forest,9614.2482143,8683.455271433362
Random Forest,3779.432380952381,2720.506720228306
Random Forest,7792.792857,7697.332270842125
Random Forest,2291.634285714286,2082.739722619803
Random Forest,6811.3982144,5714.333800604022
Random Forest,2496.500476190476,2286.5428065582387
Random Forest,5158.4232143,4561.51816312497
Random Forest,1981.73,1842.8111416662462
Random Forest,4068.0857143,4192.27403273023
Random Forest,1874.94,1688.3647547632054
Random Forest,3051.2,3040.1924809388984
Random Forest,1717.7666666666669,1534.875686905222
Random Forest,2105.48571429,2081.341654763563
Random Forest,1504.8223809523809,1444.8158154780976
Random Forest,1345.97500001,1347.0581404336024
Random Forest,717.9266666666666,651.7714589341246
Random Forest,633.1517857,544.2168273837744
Random Forest,188.30190476190475,194.80039949736366
Random Forest,124.462499999,86.98897500010109
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,10.199328571438574
Random Forest,17.65952380952381,9.383683928604995
Random Forest,398.9247619047619,249.57896964269293
Random Forest,338.50357143,279.1416498914765
Random Forest,998.8633333333332,867.3808982152638
Random Forest,775.65714287,774.2683214344144
Random Forest,1482.42678572,1476.0424982124098
Random Forest,2077.38,2025.0918886937206
Random Forest,1992.29642857,1969.6597464273834
Random Forest,2764.270476190476,2784.2871928874315
Random Forest,3601.557619047619,3670.0750624759257
Random Forest,2271.417857,2053.557593475096
Random Forest,1996.65000001,1823.480291071068
Random Forest,4300.052380952381,4151.539898793308
Random Forest,5597.93238095238,5112.767460727323
Random Forest,2789.9214286,2546.200215493982
Random Forest,3858.1625,3590.793192274053
Random Forest,5011.706666666667,4744.8752172578315
Random Forest,6028.525,5606.29079289006
Random Forest,5412.830952380952,4206.599051199901
Random Forest,6826.2142859,5589.214288076311
Random Forest,6603.157619047619,5995.694179782899
Random Forest,8834.8910714,7426.142214230918
Random Forest,3931.352857142857,3739.4654684528095
Random Forest,10736.1910715,10020.196906562218
Random Forest,9887.31619047619,8494.439219648284
Random Forest,12828.2392857,11876.940483367676
Random Forest,7929.8,7447.310086288669
Random Forest,11462.6214286,10497.360002995629
Random Forest,13216.731904761906,12228.583152957326
Random Forest,9428.957142857142,8846.14876070387
Random Forest,13984.3214286,12926.094092853791
Random Forest,12472.1267859,11405.437285718011
Random Forest,7833.066666666667,6867.899429764057
Random Forest,5393.142380952381,4772.082119045209
Random Forest,16596.8767859,14349.57580534658
Random Forest,5287.3623809523815,4324.130451791124
Random Forest,17620.9053572,15934.792288050323
Random Forest,14403.7178571,13018.084702978966
Random Forest,6841.286666666667,5733.762794667873
Random Forest,12521.551904761904,9703.052764869473
Random Forest,13093.4642858,11162.407391586808
Random Forest,16371.958095238097,13259.417652381566
Random Forest,17893.6839287,15626.697402945349
Random Forest,15199.86,12590.002039280098
Random Forest,21376.3910722,19132.8356464932
Random Forest,12837.900476190476,10018.794727989249
Random Forest,20064.9160715,19293.207414259992
Random Forest,13577.369523809524,10946.726322632036
Random Forest,21859.641072,20707.67837530496
Random Forest,13020.36380952381,10147.882413682373
Random Forest,15746.2125,15107.842403015777
Random Forest,12793.040952380952,10463.264436894991
Random Forest,15259.9000001,14563.705485068109
Random Forest,16907.9089285,15588.048907109936
Random Forest,10207.446666666669,12900.208031522925
Random Forest,3078.3519047619047,14690.106680284709
Random Forest,17321.0625,16780.975948216903
Random Forest,12918.127142857142,12355.859117262888
Random Forest,16860.192857000002,15535.455619035602
Random Forest,12039.73476190476,15606.719404762833
Random Forest,17931.0839285,16617.856385691237
Random Forest,20542.9392857,17653.128824370757
Random Forest,11235.12619047619,10878.187833896416
Random Forest,16007.406666666666,13310.784256551487
Random Forest,18838.4232143,17210.27665834915
Random Forest,13556.526666666668,11401.62740357847
Random Forest,15865.2071429,13666.3532988339
Random Forest,10563.709523809524,9820.615922022254
Random Forest,13766.5625001,13030.09786078507
Random Forest,10908.97761904762,9579.78164344445
Random Forest,12847.2589286,11049.793585080095
Random Forest,12360.4642856,9939.878078582478
Random Forest,14563.584761904762,12706.25376071629
Random Forest,10562.7,10561.98915238312
Random Forest,12973.957142857143,12022.505367831869
Random Forest,12537.6553572,11924.95417915827
Random Forest,14088.166666666666,11996.260871430923
Random Forest,9898.8517856,9644.127866677161
Random Forest,11402.710952380952,9876.21692680166
Random Forest,6226.8660713,6326.62963509797
Random Forest,9495.760952380951,8850.682158974263
Random Forest,5871.5035714,5937.025602963831
Random Forest,5105.782380952381,4318.621586355458
Random Forest,5910.5642858,5930.156745231098
Random Forest,5026.172380952381,4630.148951817556
Random Forest,5637.5125,5714.451504767616
Random Forest,6001.1466666666665,5953.78449939291
Random Forest,4151.2553573000005,4091.2808678782144
Random Forest,5403.985238095238,5126.200875590526
Random Forest,3881.2017857,4050.9649654753425
Random Forest,5451.612380952381,5257.441879758486
Random Forest,3702.962380952381,3696.108287533286
Random Forest,4689.9142858,4283.039788097255
Random Forest,3356.1285714,3746.4226035362162
Random Forest,2193.619047619048,2023.5712898814652
Random Forest,1445.2,1376.8044732175092
Random Forest,1767.2875,1858.8001434561595
Random Forest,1956.4557142857143,1834.005642262398
Random Forest,791.18035715,771.7072184517834
Random Forest,681.2385714285714,586.6198047616083
Random Forest,172.094642856,233.86277628220589
Random Forest,41.86,3.340165476190476
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,56.74523809523809,29.134281547578503
Random Forest,198.864285714,160.39456964264676
Random Forest,875.88,891.9063595266208
Random Forest,768.36607143,782.109269055663
Random Forest,1520.5695238095238,1529.2542744065554
Random Forest,1268.86428573,1407.6370090634766
Random Forest,2379.398571428572,2149.2950208557613
Random Forest,2311.65178565,2318.478853574157
Random Forest,4134.133333333333,4483.846755388952
Random Forest,3861.6642857,4404.223458950036
Random Forest,3907.063333333333,4131.08551481959
Random Forest,5687.0892858,6184.194858894152
Random Forest,7322.083333333333,7520.435933309969
Random Forest,7275.5857142,8050.319190450686
Random Forest,6080.064285714286,6182.128044663539
Random Forest,9254.0839284,9900.862886898352
Random Forest,7939.035714285714,7508.940475540086
Random Forest,11227.2589285,11607.09066491575
Random Forest,9365.032380952382,9306.568652975262
Random Forest,13497.0303572,14061.504173194051
Random Forest,7718.36,7603.737634488178
Random Forest,14846.3482144,14792.364398244508
Random Forest,12153.677142857145,9166.297826192327
Random Forest,15990.1053571,15623.655714928746
Random Forest,13477.820952380953,12307.031779146431
Random Forest,17054.617857,16814.47292975305
Random Forest,7758.378095238095,7585.379979719987
Random Forest,18049.6357144,17095.09307974056
Random Forest,17396.0357145,17641.301235714087
Random Forest,13610.404285714283,12465.95373572169
Random Forest,5864.74,17202.232461900505
Random Forest,18726.4767865,19094.137785689796
Random Forest,10282.488571428572,17693.73850238734
Random Forest,19239.6124995,17740.530985141035
Random Forest,12577.243809523809,12013.746516084746
Random Forest,22164.6535708,21774.974778450738
Random Forest,3506.09,20906.051613874988
Random Forest,24857.7125,24833.602446424098
Random Forest,0.0,14092.027294668094
Random Forest,23407.5696423,20465.245144153127
Random Forest,7473.686666666666,16611.18329828079
Random Forest,23667.8285709,23054.071020133408
Random Forest,10710.086666666666,15947.097157455057
Random Forest,27388.460715,25390.471657164348
Random Forest,10043.414761904762,13203.205763095599
Random Forest,26818.498215,24697.265575473575
Random Forest,10893.55380952381,14935.361430961031
Random Forest,27300.3803574,26266.135344765415
Random Forest,12727.106190476188,13886.191907143919
Random Forest,27843.317856,23749.560905206934
Random Forest,15280.313333333332,12338.102805359655
Random Forest,23390.0464287,24936.578927882278
Random Forest,15102.39619047619,14025.123907148558
Random Forest,25436.933929,23813.27958645464
Random Forest,10264.110476190475,16929.602002377647
Random Forest,26291.596429,24767.762865670087
Random Forest,13966.158571428572,15778.584492180406
Random Forest,21083.9535714,20791.581427639994
Random Forest,12035.44238095238,17356.7681029237
Random Forest,19115.5964287,16375.26492974092
Random Forest,12264.24,13204.953354759284
Random Forest,16697.9928572,15805.562069070456
Random Forest,18010.3053569,16572.675194037598
Random Forest,5923.228095238095,8767.568059506388
Random Forest,13095.15,15527.667668725873
Random Forest,26234.928571,17415.04806156338
Random Forest,23956.2767846,21951.15459410901
Random Forest,10979.835238095238,11468.512357143285
Random Forest,18154.373333333333,15618.30639893813
Random Forest,18872.2107144,18304.39983629751
Random Forest,22672.3375011,21961.211991369837
Random Forest,8666.57,11107.849746414284
Random Forest,22317.8821413,20773.62159313888
Random Forest,12510.532857142856,12148.769346836943
Random Forest,21348.4714275,20674.990205287868
Random Forest,15353.454761904764,12780.735691669724
Random Forest,16370.3642857,16167.221040478398
Random Forest,14974.681904761905,12909.49518810438
Random Forest,12491.4357144,12186.59959344814
Random Forest,14478.486666666666,12846.458754723335
Random Forest,14540.5160715,13837.202586856461
Random Forest,9314.87380952381,8790.364564851408
Random Forest,6426.1053571,6773.126887497571
Random Forest,13120.100476190475,11018.012535716542
Random Forest,8098.9142857,7667.445136324951
Random Forest,9050.48,8158.016636314903
Random Forest,4521.4874998,4590.977476768132
Random Forest,10085.889523809525,9178.616498215872
Random Forest,3533.3553572,3744.7994958820477
Random Forest,10614.094761904762,9688.617523829307
Random Forest,3818.4089287,3884.404178562294
Random Forest,6014.270476190476,5342.980016668373
Random Forest,2660.9964286,2741.901320255382
Random Forest,4274.7733333333335,4129.077916103142
Random Forest,2014.16964287,2154.3033172623705
Random Forest,2870.197142857143,2700.34606725983
Random Forest,1269.97857144,1450.2566261879626
Random Forest,2630.4542857142856,2600.5246869319803
Random Forest,1476.194761904762,1478.8809244029044
Random Forest,609.97678569,654.6721077439129
Random Forest,598.5614285714286,588.6237089295798
Random Forest,146.700000001,150.34743681332546
Random Forest,31.84380952380953,3.400686904769048
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,102.885714285,130.4825407055782
Random Forest,295.81904761904764,305.5075202405526
Random Forest,998.5333333333332,890.5466898812809
Random Forest,681.80178571,698.855672623824
Random Forest,2058.3338095238096,2007.4134845255594
Random Forest,1415.70357144,1478.448332739872
Random Forest,3471.639047619048,3163.881709526169
Random Forest,2310.9482142,2328.7512506000558
Random Forest,5000.258095238095,5106.443625605867
Random Forest,4238.5339287,4485.419848861883
Random Forest,6918.0517858,6182.837607776246
Random Forest,6375.486666666667,6268.9005047760475
Random Forest,6915.775,6331.000087565214
Random Forest,7954.534761904762,9017.652532159585
Random Forest,9274.9964286,8593.035373242363
Random Forest,9879.97476190476,9453.05309463042
Random Forest,9131.7571429,8872.296632766947
Random Forest,9943.520952380952,10194.979345819891
Random Forest,7710.522380952381,7559.960038107945
Random Forest,7727.117857,7367.716295260109
Random Forest,11488.042857142858,12261.289813096968
Random Forest,10717.5285713,10099.84236669448
Random Forest,11674.7464285,9746.023594586468
Random Forest,9430.033333333333,10226.757311308013
Random Forest,12997.8499999,12796.252888108813
Random Forest,14985.193333333333,15118.62393333413
Random Forest,10814.327142857142,12717.57914715764
Random Forest,17473.3892856,15197.337680343924
Random Forest,17301.757142899998,16191.373964296115
Random Forest,11403.442857142858,12371.953751786354
Random Forest,10623.3,11775.776153601953
Random Forest,17687.067857000002,16404.748318449696
Random Forest,18251.4624999,16773.88215773851
Random Forest,12226.275238095235,11939.134347484041
Random Forest,16705.044643,15648.863105983944
Random Forest,14106.534285714286,15777.430370274968
Random Forest,22742.3160715,20065.771163949583
Random Forest,14519.21476190476,14085.567986316666
Random Forest,24517.432143,18852.281790183657
Random Forest,10018.790476190476,14285.645136332367
Random Forest,14896.86,14117.115821420512
Random Forest,19578.0464286,18870.728103029844
Random Forest,13378.19238095238,11799.318046378074
Random Forest,18606.6125,19014.4844285425
Random Forest,18894.5803573,18946.69871666739
Random Forest,12859.930476190477,14587.487580942667
Random Forest,11474.687142857145,16130.201573206843
Random Forest,12405.7303572,12884.3408130763
Random Forest,11908.557142857142,15236.125395215735
Random Forest,14550.9910715,14490.937074380545
Random Forest,16330.534761904762,15732.869534536665
Random Forest,13922.9750001,12990.69974943183
Random Forest,13606.7857144,12564.76514404014
Random Forest,16859.98380952381,15902.006276191822
Random Forest,15401.6553572,14797.579264276805
Random Forest,15244.790952380954,11082.09561369353
Random Forest,17124.8982142,16233.649731465419
Random Forest,13791.481904761906,13175.676873797576
Random Forest,21258.801786,21358.064967081482
Random Forest,14602.32619047619,12411.564566666657
Random Forest,20177.8321427,21063.84344308371
Random Forest,13068.246666666666,15162.139702383696
Random Forest,23086.444643,23175.58435756599
Random Forest,12894.168095238096,16537.890773296313
Random Forest,27895.039285,28009.28364779692
Random Forest,13917.196190476192,15934.793707788096
Random Forest,23782.435715,24698.70885077167
Random Forest,9066.386666666664,14251.830762460006
Random Forest,10770.56761904762,10232.929179788667
Random Forest,17019.6410715,16867.04838091248
Random Forest,18109.95333333333,17012.259873179628
Random Forest,13873.9267856,13450.032198126226
Random Forest,11234.69238095238,10739.719911906543
Random Forest,18501.017857,16638.39509519645
Random Forest,21373.7285714,20765.75476780347
Random Forest,6197.971428571428,5944.133197012457
Random Forest,14250.806666666664,11673.655970835756
Random Forest,14291.4571427,14815.91604281825
Random Forest,12680.1178572,12229.036576198312
Random Forest,16914.095238095237,15772.893449400663
Random Forest,12534.0125001,12222.477645839488
Random Forest,9888.693333333333,9945.347579171912
Random Forest,6593.959047619048,6218.795064832742
Random Forest,8932.2285716,8559.885569077878
Random Forest,10440.93523809524,9640.310745258152
Random Forest,6194.9517856,6324.8464380857295
Random Forest,5770.537142857143,5592.3987459169075
Random Forest,4736.2714286,4356.972089889245
Random Forest,5762.763333333333,5210.725525555883
Random Forest,3799.5857143,3599.731273795458
Random Forest,4738.783809523809,4411.765591698885
Random Forest,3585.7749999,3266.7125345054565
Random Forest,3605.691904761905,3161.1440362686635
Random Forest,2181.10178572,2033.6973208186414
Random Forest,1229.77321427,1228.6655125055363
Random Forest,3268.2133333333336,3223.50081784022
Random Forest,831.18571429,920.4419273832434
Random Forest,2180.0566666666664,2077.073431548812
Random Forest,1271.1266666666666,1137.5566571432144
Random Forest,531.40357143,568.0435273806147
Random Forest,477.5366666666666,466.14546845255165
Random Forest,134.121428571,147.92351208797496
Random Forest,0.0,3.160642857142858
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
